,store_id,store_name,tel,addrRoad,category,collect_day,disctrict
6753,s1412386659,마이헤어,,서울특별시 용산구 만리재로 138-1,"생활,편의 > 미용실",2020-04-19,용산구
6754,s1658470996,이지은헤어펌,,서울특별시 용산구 청파로71길 65,"생활,편의 > 미용실",2020-04-19,용산구
6755,s18134600,유빈헤어,02-702-7106,서울특별시 용산구 효창원로 273-3,"생활,편의 > 미용실",2020-04-19,용산구
6756,s18764611,이혜원헤어샵,,서울특별시 마포구 환일길 41,"생활,편의 > 미용실",2020-04-19,마포구
6757,s20886983,미즈헤어,02-334-5565,서울특별시 마포구 포은로 35,"생활,편의 > 미용실",2020-04-19,마포구
6758,s38531581,시저시스터살롱,010-8524-4888,서울특별시 마포구 어울마당로5길 4,"생활,편의 > 미용실",2020-04-19,마포구
6759,s20119125,헤어드헤레나,02-338-0234,서울특별시 마포구 독막로 68,"생활,편의 > 미용실",2020-04-19,마포구
6760,s20082615,이철헤어커커 공덕KCC점,02-706-2326,서울특별시 마포구 백범로 202,"생활,편의 > 미용실",2020-04-19,마포구
6761,s20268351,장싸롱,02-6085-4264,서울특별시 마포구 와우산로3길 31,"생활,편의 > 미용실",2020-04-19,마포구
6762,s20618124,자이헤어,02-3272-3337,서울특별시 마포구 마포대로 73 에스케이허브그린,"생활,편의 > 미용실",2020-04-19,마포구
6763,s35142759,아인헤어,02-716-7271,서울특별시 마포구 큰우물로 52 세일상가2층,"생활,편의 > 미용실",2020-04-19,마포구
6764,s31155785,모즈헤어 아뜰리에점,02-3141-6602,서울특별시 마포구 월드컵북로4길 20,미용 > 미용실,2020-04-19,마포구
6765,s253090420,더지오,02-323-1543,서울특별시 마포구 월드컵로1길 14 마포 한강 푸르지오,"생활,편의 > 미용실",2020-04-19,마포구
6766,s1689757302,로라헤어쌀롱,02-713-1399,서울특별시 마포구 독막로 210 1층,"생활,편의 > 미용실",2020-04-19,마포구
6767,s275248038,헤어샵호야,,서울특별시 마포구 망원로11길 47,"생활,편의 > 미용실",2020-04-19,마포구
6768,s32481058,에버마리 헤어,02-322-9996,서울특별시 마포구 월드컵로13길 9 3층 에버마리헤어,"생활,편의 > 미용실",2020-04-19,마포구
6769,s31898850,칸타빌헤어,02-703-5218,서울특별시 마포구 창전로2길 10 대원칸타빌아파트,"생활,편의 > 미용실",2020-04-19,마포구
6770,s21125387,By하루헤어 성산본점,02-333-9342,서울특별시 마포구 성미산로 31,"생활,편의 > 미용실",2020-04-19,마포구
6771,s209752869,칼리아헤어샵,02-701-0651,서울특별시 마포구 마포대로 33 도화동 한화 오벨리스크 지층 124호,"생활,편의 > 미용실",2020-04-19,마포구
6772,s21074755,데몬헤어 홍대점,02-393-2453,서울특별시 마포구 홍익로6길 38 2층,"생활,편의 > 미용실",2020-04-19,마포구
6773,s21219789,에뜨레헤어,02-393-2896,서울특별시 마포구 마포대로 201 상가206호,"생활,편의 > 미용실",2020-04-19,마포구
6774,s31833590,미즈헤어,02-719-5575,서울특별시 마포구 백범로 23 거구장예식장,"생활,편의 > 미용실",2020-04-19,마포구
6775,s21244213,에떼르넬헤어살롱 홍대점,02-332-8978,서울특별시 마포구 어울마당로 112-3 3층,"생활,편의 > 미용실",2020-04-19,마포구
6776,s21339810,헤어살롱비,02-336-2700,서울특별시 마포구 잔다리로 111,"생활,편의 > 미용실",2020-04-19,마포구
6777,s1902789175,메르시헤어,02-322-3210,서울특별시 마포구 어울마당로1길 21,"생활,편의 > 미용실",2020-04-19,마포구
6778,s1162301865,엘브라운,02-324-7622,서울특별시 마포구 연희로1길 45 2층 엘브라운헤어숍,"생활,편의 > 미용실",2020-04-19,마포구
6779,s1327309757,CF헤어,02-323-1617,서울특별시 마포구 동교로9길 83,"생활,편의 > 미용실",2020-04-19,마포구
6780,s30811948,보니토헤어,02-6397-7401,서울특별시 마포구 잔다리로 64,"생활,편의 > 미용실",2020-04-19,마포구
6781,s20928901,아띠제 헤어 살롱,02-325-0504,서울특별시 마포구 월드컵북로5길 16,"생활,편의 > 미용실",2020-04-19,마포구
6782,s38015527,토토로 헤어,02-714-7890,서울특별시 마포구 백범로1길 17 캔빌,"생활,편의 > 미용실",2020-04-19,마포구
6783,s1901371696,오인선헤어샵,02-322-6086,서울특별시 마포구 희우정로15길 6,"생활,편의 > 미용실",2020-04-19,마포구
6784,s21710622,헤어A1924,02-6348-1924,서울특별시 마포구 양화로6길 57-12,"생활,편의 > 미용실",2020-04-19,마포구
6785,s1133503580,블루클럽 공덕점,02-711-6301,서울특별시 마포구 백범로 205 마포펜트라우스,"생활,편의 > 남성전문미용실",2020-04-19,마포구
6786,s1664404650,에스샵,02-322-0444,서울특별시 마포구 월드컵로14길 10 1층 에스샵,"생활,편의 > 미용실",2020-04-19,마포구
6787,s94458409,힐링헤어,02-336-6426,서울특별시 마포구 월드컵로14길 27 서교빌딩,"생활,편의 > 미용실",2020-04-19,마포구
6788,s21892838,소년이 든 가위,02-3144-2610,서울특별시 마포구 독막로 46,"생활,편의 > 미용실",2020-04-19,마포구
6789,s37883235,소년이든가위,02-3144-3179,서울특별시 마포구 양화로8길 13,"생활,편의 > 미용실",2020-04-19,마포구
6790,s30837365,살롱드디유,02-303-7316,서울특별시 마포구 상암산로1길 92 월드컵파크7단지 상가 2층,"생활,편의 > 미용실",2020-04-19,마포구
6791,s37778829,달콤한게으름 민들레점,02-322-3037,서울특별시 마포구 양화로12길 16-6,"생활,편의 > 미용실",2020-04-19,마포구
6792,s505146609,리파이너리 홍대본점,02-3143-7500,서울특별시 마포구 독막로15길 24 2층 3층,"생활,편의 > 미용실",2020-04-19,마포구
6793,s30999798,이철헤어커커 서교점,02-326-2326,서울특별시 마포구 독막로3길 27,"생활,편의 > 미용실",2020-04-19,마포구
6794,s32817436,퀸즈헤어,02-6368-3431,서울특별시 마포구 성미산로1길 56 성도빌딩,"생활,편의 > 미용실",2020-04-19,마포구
6795,s31083494,헤어디자인모습 서교본점,02-332-7004,서울특별시 마포구 월드컵북로5길 68 헤어디자자인 모습 서교본점,"생활,편의 > 미용실",2020-04-19,마포구
6796,s1999812929,헤어디자인모습 두번째점,02-336-9004,서울특별시 마포구 동교로 136-3 헤어디자인모습 두번째점,"생활,편의 > 미용실",2020-04-19,마포구
6797,s37207295,준오헤어 합정메세나폴리스점,02-3141-6050,서울특별시 마포구 양화로 45 메세나폴리스 지하1층 준오헤어,"생활,편의 > 미용실",2020-04-19,마포구
6798,s11729390,이가자헤어비스 홍대점,02-336-0077,서울특별시 마포구 독막로7길 63 2층,"생활,편의 > 미용실",2020-04-19,마포구
6799,s20860049,헤어스토리,,서울특별시 마포구 망원로 31,"생활,편의 > 미용실",2020-04-19,마포구
6800,s35807026,낫띵앤낫띵 바버샵,070-4067-2882,서울특별시 마포구 와우산로29다길 25,"생활,편의 > 남성전문미용실",2020-04-19,마포구
6801,s32799693,라이언스타일,02-332-3535,서울특별시 마포구 신촌로안길 2 층,"생활,편의 > 미용실",2020-04-19,마포구
6802,s1228100183,사계헤어,02-717-9257,서울특별시 마포구 백범로 13,"생활,편의 > 미용실",2020-04-19,마포구
6803,s1587844244,보니따헤어,02-832-9888,서울특별시 마포구 연남로5길 6,"생활,편의 > 미용실",2020-04-19,마포구
6804,s1141486987,무어,02-3142-2994,서울특별시 마포구 성미산로26길 43,"생활,편의 > 미용실",2020-04-19,마포구
6805,s1175214059,헬로우헤어,070-4121-1404,서울특별시 마포구 성미산로 11 헬로우헤어1층,"생활,편의 > 미용",2020-04-19,마포구
6806,s35076056,낭만부티크,070-8627-1780,서울특별시 서대문구 신촌로3길 6,"생활,편의 > 미용실",2020-04-19,서대문구
6807,s32514740,낭만미장소,010-3569-5780,서울특별시 마포구 어울마당로 149-2,"생활,편의 > 미용실",2020-04-19,마포구
6808,s34044134,황금헤어샵,,서울특별시 마포구 신촌로24길 18,"생활,편의 > 미용실",2020-04-19,마포구
6809,s30986752,스잔나 헤어살롱,02-364-1927,서울특별시 마포구 새창로 36-1,"생활,편의 > 미용실",2020-04-19,마포구
6810,s32614179,더에이치스토리헤어,02-325-3555,서울특별시 마포구 와우산로 128-1,"생활,편의 > 미용실",2020-04-19,마포구
6811,s32637161,헤어큐브,02-322-6744,서울특별시 마포구 동교로 162-10,"생활,편의 > 미용실",2020-04-19,마포구
6812,s37264403,헤어스토리,02-302-9846,서울특별시 마포구 성암로 28 행복주택상가 1층 112호,"생활,편의 > 미용실",2020-04-19,마포구
6813,s1011937102,더헤어,,서울특별시 마포구 월드컵북로 501 상암월드컵파크9단지,"생활,편의 > 미용실",2020-04-19,마포구
6814,s33562589,이스트플라워 헤어,02-325-3775,서울특별시 마포구 성지길 25-20 1층 101호,"생활,편의 > 미용실",2020-04-19,마포구
6815,s33279883,피움헤어,070-7692-3499,서울특별시 마포구 독막로 2,"생활,편의 > 미용실",2020-04-19,마포구
6816,s33252666,헤어살롱 아뜨리에,02-335-0056,서울특별시 마포구 와우산로23길 38,"생활,편의 > 미용실",2020-04-19,마포구
6817,s37555560,라벨르헤어,02-375-9777,서울특별시 마포구 월드컵북로 501 월드컵파크상가 9단지 206호,"생활,편의 > 미용실",2020-04-19,마포구
6818,s37932965,아스카헤어,070-4064-0937,서울특별시 마포구 연남로1길 88 2F,"생활,편의 > 미용실",2020-04-19,마포구
6819,s33546418,박철헤어리쉬홍대점,02-333-4012,서울특별시 마포구 독막로 97,"생활,편의 > 미용실",2020-04-19,마포구
6820,s1409612135,아씨미용타운,,서울특별시 마포구 효창원로 248-1,"생활,편의 > 미용실",2020-04-19,마포구
6821,s20875627,성희미용실,,서울특별시 마포구 효창원로97길 8,"생활,편의 > 미용실",2020-04-19,마포구
6822,s1342276917,바나바나헤어,,서울특별시 마포구 효창원로97길 3,"생활,편의 > 미용실",2020-04-19,마포구
6823,s20910064,장호정헤어모드,,서울특별시 마포구 효창원로 250,"생활,편의 > 미용실",2020-04-19,마포구
6824,s1376994641,김미현헤어,010-7322-3407,서울특별시 용산구 효창원로93길 2,"생활,편의 > 미용실",2020-04-19,용산구
6825,s1718099207,장미숙헤어클리닉,02-711-8471,서울특별시 용산구 효창원로 276,"생활,편의 > 미용실",2020-04-19,용산구
6826,s20917623,강남미용실,,서울특별시 마포구 효창원로 246-1,"생활,편의 > 미용실",2020-04-19,마포구
6827,s18765893,오복미용실,,서울특별시 마포구 효창원로97길 17,"생활,편의 > 미용실",2020-04-19,마포구
6828,s20898593,김송엽헤어샵,,서울특별시 마포구 효창원로95길 26-1,"생활,편의 > 미용실",2020-04-19,마포구
6829,s19418139,다운타운미용실,,서울특별시 용산구 효창원로104가길 10,"생활,편의 > 미용실",2020-04-19,용산구
6830,s1302867533,나성희헤어라인,,서울특별시 용산구 효창원로 275,"생활,편의 > 미용실",2020-04-19,용산구
6831,s18765649,란미용실,,서울특별시 마포구 효창목4길 26,"생활,편의 > 미용실",2020-04-19,마포구
6832,s20921224,복지헤어샵,,서울특별시 마포구 만리재옛길 92-2,"생활,편의 > 미용실",2020-04-19,마포구
6833,s1135277532,뉴헤어스타,,서울특별시 용산구 만리재로28길 14,"생활,편의 > 미용실",2020-04-19,용산구
6834,s35023630,더끌리지헤어,02-3272-0322,서울특별시 마포구 백범로 205,"생활,편의 > 미용실",2020-04-19,마포구
6835,s20898610,닥터헤어,02-713-8552,서울특별시 마포구 독막로28길 63,"생활,편의 > 미용실",2020-04-19,마포구
6836,s33868661,이수니헤어,070-4137-2721,서울특별시 마포구 양화로23길 10 토로빌딩,"생활,편의 > 미용실",2020-04-19,마포구
6837,s19728909,하루헤어,02-333-0503,서울특별시 마포구 어울마당로5길 36 삼성빌딩,"생활,편의 > 미용실",2020-04-19,마포구
6838,s34129674,가온헤어,02-337-5677,서울특별시 마포구 월드컵로7길 13,"생활,편의 > 미용실",2020-04-19,마포구
6839,s35849023,아이브로우바 바이이연 홍대점,02-333-7887,서울특별시 마포구 홍익로 10 상가 135호,"생활,편의 > 미용",2020-04-19,마포구
6840,s34007118,우희살롱,010-2237-6645,서울특별시 마포구 동교로23길 105,"생활,편의 > 미용실",2020-04-19,마포구
6841,s36998214,카멜레온,070-4028-4649,서울특별시 마포구 양화로18안길 12 5층 502호,"생활,편의 > 미용실",2020-04-19,마포구
6842,s1396093156,살롱드아론,010-5171-3077,서울특별시 마포구 포은로 25,"생활,편의 > 미용실",2020-04-19,마포구
6843,s34557437,모드니헤어,02-711-2228,서울특별시 마포구 독막로 264,"생활,편의 > 미용실",2020-04-19,마포구
6844,s34557110,예샵,02-303-7644,서울특별시 마포구 포은로 128,"생활,편의 > 미용실",2020-04-19,마포구
6845,s34325441,손빛지예,010-3387-1309,서울특별시 마포구 성미산로6길 7,"생활,편의 > 미용실",2020-04-19,마포구
6846,s35014004,제오헤어 마포점,02-702-7780,서울특별시 마포구 마포대로 68 마포아크로타워,"생활,편의 > 미용실",2020-04-19,마포구
6847,s731080586,제오헤어 공덕점,02-706-7780,서울특별시 마포구 마포대로 53 마포트라팰리스 상가 203호,"생활,편의 > 미용실",2020-04-19,마포구
6848,s34779313,올드스캣,010-7752-2611,서울특별시 마포구 와우산로29나길 11,"생활,편의 > 미용실",2020-04-19,마포구
6849,s1282388089,정운헤어,,서울특별시 마포구 월드컵북로43길 20,"생활,편의 > 미용실",2020-04-19,마포구
6850,s35337817,제시카 인 뉴욕,02-6082-4041,서울특별시 마포구 성미산로29길 42-1 몽당연필 2층,"생활,편의 > 미용실",2020-04-19,마포구
6851,s1109827311,지니헤어컷전문,,서울특별시 마포구 희우정로 50 합정동 1층 103호,"생활,편의 > 미용실",2020-04-19,마포구
6852,s21301564,태후사랑 망원점,02-326-3575,서울특별시 마포구 방울내로 56,미용 > 머리염색,2020-04-19,마포구
6853,s1568392010,수정헤어,02-323-7307,서울특별시 마포구 월드컵로25길 26,"생활,편의 > 미용실",2020-04-19,마포구
6854,s35476411,로얄살롱,02-6348-3535,서울특별시 마포구 동교로 137,"생활,편의 > 미용실",2020-04-19,마포구
6855,s1341420965,행복한 미용실,,서울특별시 마포구 대흥로21길 3,"생활,편의 > 미용실",2020-04-19,마포구
6856,s1513673431,헤어아쭈,02-324-3004,서울특별시 마포구 독막로 67-6,"생활,편의 > 미용실",2020-04-19,마포구
6857,s1336117076,이가이헤어,,서울특별시 마포구 월드컵로 117,"생활,편의 > 미용실",2020-04-19,마포구
6858,s36090960,136524unique,010-2733-3933,서울특별시 마포구 와우산로18길 12,"생활,편의 > 미용실",2020-04-19,마포구
6859,s1525357977,한영희헤어샵,02-333-0914,서울특별시 마포구 성미산로 29,"생활,편의 > 미용실",2020-04-19,마포구
